"3","70","17","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","155","cluster0"
"37","17","37","4","283.971832","14.285714","50","19.761904","19.761904","19.761904","772","cluster4"
"3","25","70","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","150","cluster0"
"16","86","16","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","157","cluster0"
"81","81","81","1","2840.996338","14.285714","38.888889","11.428572","11.428572","11.428572","468","cluster1"
"65","16","63","3","504","14.285714","38.888889","14.761904","14.761904","14.761904","662","cluster3"
"51","12","12","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"77","19","77","4","683.170532","14.285714","50","19.761904","19.761904","19.761904","777","cluster4"
"31","86","70","4","963.496765","14.285714","50","19.761904","19.761904","19.761904","684","cluster4"
"23","23","23","1","229.063721","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"75","72","21","3","756","14.285714","38.888889","14.761904","14.761904","14.761904","658","cluster3"
"85","51","68","3","1734","14.285714","38.888889","14.761904","14.761904","14.761904","660","cluster3"
"61","53","25","5","623.384338","14.285714","50","19.761904","19.761904","19.761904","775","cluster5"
"87","28","74","5","931.965637","14.285714","50","19.761904","19.761904","19.761904","762","cluster5"
"26","10","24","3","120","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"61","51","12","5","184.66185","14.285714","50","19.761904","19.761904","19.761904","756","cluster5"
"73","55","48","3","1320","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"62","52","11","5","0","14.285714","50","19.761904","19.761904","19.761904","647","cluster5"
"73","55","48","3","1320","14.285714","38.888889","14.761904","14.761904","14.761904","660","cluster3"
"28","28","70","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"68","68","59","2","12828.226562","14.285714","50","16.428571","16.428571","16.428571","757","cluster2"
"41","41","41","1","727.894348","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"14","94","94","2","9017.896484","14.285714","50","16.428571","16.428571","16.428571","759","cluster2"
"44","32","20","5","293.284851","14.285714","50","19.761904","19.761904","19.761904","760","cluster5"
"44","9","26","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","151","cluster0"
"34","34","62","2","3933.977051","14.285714","50","16.428571","16.428571","16.428571","756","cluster2"
"21","15","27","4","140.854538","14.285714","50","19.761904","19.761904","19.761904","740","cluster4"
"26","6","23","5","47.623524","14.285714","50","19.761904","19.761904","19.761904","756","cluster5"
"37","37","30","2","3768.116699","14.285714","50","16.428571","16.428571","16.428571","754","cluster2"
"46","9","85","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","152","cluster0"
"40","88","21","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","155","cluster0"
"76","38","65","5","1190.028564","14.285714","50","19.761904","19.761904","19.761904","770","cluster5"
"94","40","59","5","630.73291","14.285714","50","19.761904","19.761904","19.761904","760","cluster5"
"29","36","29","4","409.277405","14.285714","50","19.761904","19.761904","19.761904","720","cluster4"
"85","36","77","3","1386","14.285714","38.888889","14.761904","14.761904","14.761904","658","cluster3"
"50","35","29","5","495.766083","14.285714","50","19.761904","19.761904","19.761904","761","cluster5"
"75","72","21","3","756","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"40","57","45","4","895.077637","14.285714","50","19.761904","19.761904","19.761904","694","cluster4"
"22","21","22","4","187.616623","14.285714","50","19.761904","19.761904","19.761904","761","cluster4"
"82","82","96","2","20386.386719","14.285714","50","16.428571","16.428571","16.428571","764","cluster2"
"25","25","25","1","270.632935","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"65","14","81","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","152","cluster0"
"24","24","24","1","249.415314","14.285714","38.888889","11.428572","11.428572","11.428572","470","cluster1"
"56","56","56","1","1357.927856","14.285714","38.888889","11.428572","11.428572","11.428572","471","cluster1"
"94","28","77","5","879.312256","14.285714","50","19.761904","19.761904","19.761904","767","cluster5"
"87","60","63","3","1890","14.285714","38.888889","14.761904","14.761904","14.761904","662","cluster3"
"77","59","77","4","2046.915283","14.285714","50","19.761904","19.761904","19.761904","774","cluster4"
